id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,number_of_reviews_ltm,last_review,calculated_host_listings_count,availability_365
34767302,Cozy and Clean Private Room,252849646,Omm,,Qormi,35.87718,14.46964,Private room,20,1,0,0,,1,0
5176018,Dar Ghax-Xemx Farmhouse,20589868,George,,Rabat (Victoria),36.04409,14.23673,Entire home/apt,57,2,231,7,2021-01-17,2,322
39837275,St Joseph Penthouse,306526514,Daniel,,Rabat (Victoria),36.04422,14.2347,Entire home/apt,40,1,8,5,2021-01-31,4,177
2405507,MARIATOWNHOUSE - Victoria - BALCONY Room with AC,7030384,Joseph,,Rabat (Victoria),36.04325,14.23907,Private room,45,1,50,3,2020-08-20,7,272
39714733,Centre of Malta>Private room,305209494,Therese,,Qormi,35.88188,14.46913,Shared room,18,3,2,0,2019-11-25,11,1
44252094,Mixed Dormitory x6 Persons,177768707,Joseph,,Rabat (Victoria),36.03979,14.24024,Shared room,9,1,2,2,2020-08-12,28,0
37916761,George's Apartment - Perfect location,186323059,Andrey,,Rabat (Victoria),36.04247,14.23934,Entire home/apt,19,2,43,23,2020-11-04,1,0
2740761,Derek's Victoria Home,14013856,Duncan,,Rabat (Victoria),36.04352,14.23685,Entire home/apt,60,5,76,7,2020-11-08,2,300
45373498,Double Bedroom with En-suite,32819087,Gail,,Lija,35.89902,14.44421,Private room,35,1,0,0,,2,364
19498231,Prisca's Place Gozo/K2  (small Hostel),51820620,Prisca,,Rabat (Victoria),36.04239,14.23878,Shared room,18,5,7,0,2018-09-28,6,31
17151074,Prisca's Place Gozo/Ż1  (small Hostel),51820620,Prisca,,Rabat (Victoria),36.04239,14.23878,Shared room,18,5,14,0,2018-09-16,6,31
19497418,Prisca's Place Gozo/K1  (Small Hostel),51820620,Prisca,,Rabat (Victoria),36.04239,14.23878,Shared room,18,5,18,0,2019-10-24,6,31
45510448,Basilica Penthouse in Victoria - Gozo,167920679,Stefan,,Rabat (Victoria),36.04344,14.24018,Entire home/apt,75,5,0,0,,18,304
24350205,"""Vicmar Penthouse"" in Victoria on Gozo",167920679,Stefan,,Rabat (Victoria),36.04312,14.24582,Entire home/apt,55,5,11,0,2019-11-02,18,358
43458453,The City Gem Victoria,331279003,Roderick,,Rabat (Victoria),36.04243,14.24587,Entire home/apt,35,2,1,1,2020-09-05,1,244
41706890,Bright 2 Bedroom Villa with large garden- Lija,250838077,Luana,,Lija,35.90248,14.44645,Entire home/apt,80,3,0,0,,3,31
19494634,Prisca's Place Gozo/Ż2 (small Hostel),51820620,Prisca,,Rabat (Victoria),36.04239,14.23878,Shared room,18,5,4,0,2018-07-23,6,1
43710428,Charming 300 year old house in old town Victoria,303896495,Simon,,Rabat (Victoria),36.04328,14.23755,Entire home/apt,75,5,14,14,2021-01-19,1,87
36326607,Private Room with Private Bathroom,271820129,Nadia,,Lija,35.90201,14.44581,Private room,25,2,0,0,,1,90
31293066,Unique Holiday House in Victoria Gozo,534091,Michael,,Rabat (Victoria),36.05123,14.23658,Entire home/apt,150,3,2,0,2019-11-06,13,365
46808806,Cosy farmhouse in the capital city  Victoria,342430495,Saviour,,Rabat (Victoria),36.0444,14.23356,Entire home/apt,250,3,0,0,,5,362
18218321,Private bedroom in a traditional Maltese house,85818244,Maryrose,,Lija,35.90054,14.44468,Private room,35,1,15,0,2019-09-11,1,91
33513236,Unique House of Character with Large Garden  Pool,80026249,Dee,,Lija,35.90169,14.43961,Entire home/apt,275,3,8,2,2020-07-26,2,91
29125750,Emvic,216427521,Jesmond,,Lija,35.90221,14.45179,Private room,25,7,4,0,2019-09-27,3,179
28955714,Private Double Room in Lija,32819087,Gail,,Lija,35.89844,14.44287,Private room,25,1,19,3,2020-03-31,2,364
14120865,The Village House in the Alley,85122852,Adrian,,Lija,35.90116,14.44716,Private room,38,2,80,4,2020-08-07,1,341
45505530,"Semi-detached house with pool, in the capital!",17072417,Susann,,Rabat (Victoria),36.04277,14.23461,Entire home/apt,163,3,0,0,,3,363
46438449,Marina apartments,142782615,Marina,,Rabat (Victoria),36.04505,14.25063,Entire home/apt,120,3,0,0,,1,284
26932644,B2 Double bed with private bathroom for 2 guests,202019217,Louise,,Rabat (Victoria),36.0429,14.2397,Private room,43,1,1,0,2018-09-16,6,363
38370867,Restored townhouse in the centre of Victoria. Rm.3,288378324,Liliana,,Rabat (Victoria),36.0446,14.24005,Private room,55,1,1,0,2019-09-22,6,355
19614132,Forty Three flt1,16861778,Manny,,Rabat (Victoria),36.04491,14.24102,Entire home/apt,45,1,25,0,2019-08-22,2,344
40753639,⭐ Central Luxury Apartment ⭐ w/ 12m² terrace CB3 ⮕,316432236,Karl,,Lija,35.90034,14.44822,Entire home/apt,65,1,8,5,2020-03-12,11,92
18091295,300 year old Historic House of Character in Lija,24324808,Andre And Stef,,Lija,35.89859,14.43975,Entire home/apt,220,5,23,0,2018-09-27,1,270
32973631,85 Palma Living-Private Apartment OldTown Victoria,248163920,Michael,,Rabat (Victoria),36.04359,14.24078,Entire home/apt,50,2,15,12,2021-01-24,2,365
43885545,Lidda Butts Inn Annex Room 6,177768707,Joseph,,Rabat (Victoria),36.04082,14.24068,Private room,10,1,14,14,2021-02-01,28,352
31275564,Rustic Suite,232908993,Giuseppe,,Rabat (Victoria),36.04433,14.23857,Private room,8000,1,1,0,2019-05-15,5,1
31160880,Friendly Suite,232908993,Giuseppe,,Rabat (Victoria),36.04363,14.23816,Entire home/apt,8000,1,0,0,,5,74
18955845,Gelmus Apartment In Victoria Gozo,14177935,Joslin,,Rabat (Victoria),36.04296,14.23713,Entire home/apt,60,2,20,2,2020-08-13,2,104
41659806,"Rummiena, a 250 year old farmhouse in Gozo",180552609,Natasha,,Rabat (Victoria),36.03891,14.24475,Entire home/apt,100,2,3,3,2020-11-15,2,315
10509242,Romantic Penthouse with Views.,6604803,Jacqueline,,Rabat (Victoria),36.04563,14.24607,Entire home/apt,95,5,20,0,2019-09-23,1,0
719962,Great Townhouse in Gozo with pool,1031798,Paul,,Rabat (Victoria),36.04336,14.252,Entire home/apt,150,4,23,1,2020-08-22,1,31
27945300,Casa Bartolo: A Hidden Gem - Spacious Village Home,285241432,Amos,,Lija,35.89909,14.44626,Entire home/apt,173,2,13,1,2020-02-15,1,287
2091315,ATTARD: MASTER ENSUITE WITH SUPER KING SIZE BED,3169799,Jj,,Attard,35.89145,14.44276,Private room,45,2,1,0,2019-06-16,7,364
44271308,Quaint Studio Suite 5,29086318,Chloe,,Rabat (Victoria),36.04531,14.24226,Entire home/apt,60,2,0,0,,1,184
8277640,Andar Farmhouse with private pool,42787862,Dorianne,,Rabat (Victoria),36.04904,14.23801,Entire home/apt,130,7,0,0,,4,365
18581507,ATTARD: TERRACED ROOM WITH QUEEN SIZE BED,3169799,Jj,,Attard,35.89128,14.44083,Private room,45,3,1,0,2018-04-14,7,364
41605126,Stylish Home stay in Attard 2 bedroom,325886465,Christopher,,Attard,35.89385,14.43467,Private room,25,3,1,1,2020-05-12,2,365
36617935,Anici Crt Penthouse 4,95267624,Mark,,Rabat (Victoria),36.03912,14.24252,Entire home/apt,113,2,4,4,2020-11-22,2,301
1748257,ATTARD:  MASTER BEDROOM WITH KING SIZE BED,3169799,Jj,,Attard,35.89104,14.44121,Private room,45,2,2,0,2014-09-20,7,364
786888,ATTARD: ROOM WITH SINGLE BED,3169799,Jj,,Attard,35.89257,14.44238,Private room,35,2,3,0,2016-06-08,7,364
2091303,ATTARD: ROOM WITH TWO SINGLE BEDS,3169799,Jj,,Attard,35.89291,14.44242,Private room,35,2,0,0,,7,364
31707099,"Quiet, safe prv twin BR w/AC & balcony garden view",140047066,Sarah,,Attard,35.89342,14.4418,Private room,33,2,8,0,2019-08-24,3,89
21639877,San Damiano- Farmhouse with pool in Gozo,84866429,Matthew,,Rabat (Victoria),36.05009,14.23921,Entire home/apt,300,4,2,0,2018-08-19,1,365
8184343,Hofra Farmhouse - 5 bedroom farmhouse with pool,42787862,Dorianne,,Rabat (Victoria),36.04886,14.24012,Entire home/apt,160,7,0,0,,4,344
47738882,300y/o Gozo Villa w/Spa Pool + Rooftop BBQ Terrace,223353078,Jay,,Rabat (Victoria),36.04222,14.23558,Entire home/apt,265,1,0,0,,5,352
19821518,Charming & prv  Maltese-style near Rabat & Mdina,140047066,Sarah,,Attard,35.89436,14.44242,Private room,15,3,37,7,2020-11-27,3,363
561518,Sixteenth-century Stables Luxury House,2760708,Tobias,,Attard,35.89047,14.4427,Entire home/apt,475,3,0,0,,1,83
27125817,15th century Townhouse,13223512,Rute,,Rabat (Victoria),36.0445,14.23726,Entire home/apt,85,2,21,2,2020-03-04,1,337
26861474,St George of Lydda 14 GUESTS OR LESS ENTIRE HOUSE,202019217,Louise,,Rabat (Victoria),36.04413,14.23773,Entire home/apt,373,1,7,0,2020-01-08,6,365
11333686,Large Semi Detached Villa,59310906,Steve,,Attard,35.89018,14.44623,Entire home/apt,85,90,0,0,,1,358
44318555,"Bright, spacious apartment in Victoria, Gozo",100158025,Vicky,,Rabat (Victoria),36.03644,14.24053,Entire home/apt,55,3,0,0,,1,364
40302290,Green room with 1 single bed and one double bed,278475862,Lillian,,Attard,35.89016,14.43884,Private room,24,6,1,1,2020-03-18,2,331
27713694,Modernized 100-Year-Old Townhouse on Gozo Island,6384649,Claude,,Rabat (Victoria),36.04295,14.23895,Entire home/apt,80,3,35,0,2020-01-02,2,364
24600170,Magic in the Heart of Old Gozo (Penthouse).,6384649,Claude,,Rabat (Victoria),36.04298,14.23894,Entire home/apt,76,3,32,2,2020-08-19,2,364
13773243,Wied Farmhouse - 5 bedrooms,42787862,Dorianne,,Rabat (Victoria),36.0499,14.23898,Entire home/apt,160,7,3,1,2021-01-02,4,331
22840752,Belle maison Gozitaine en plein centre de Victoria,168878367,Agnes,,Rabat (Victoria),36.04497,14.23883,Entire home/apt,150,3,13,1,2020-02-23,4,218
40434055,Razzett Cora,273285943,James Villa Holidays,,Rabat (Victoria),36.0503,14.23654,Entire home/apt,200,1,0,0,,14,215
47909920,Razzett Sara,273285943,James Villa Holidays,,Rabat (Victoria),36.05202,14.23573,Entire home/apt,199,1,0,0,,14,204
40425843,House of character that every guest will like .,312617350,Brendan Sunday,,Birkirkara,35.89734,14.45708,Private room,16,21,0,0,,1,365
41251377,Double private room in a beautiful  apartment,66462404,Marcello,,Attard,35.89352,14.44349,Private room,25,1,1,1,2020-03-11,1,365
2091062,ATTARD: GUEST ROOM WITH QUEEN SIZE BED,3169799,Jj,,Attard,35.89267,14.44289,Private room,40,2,5,0,2017-07-18,7,364
47085182,Studio Flatlet,335790165,Michelle,,Attard,35.89678,14.44731,Entire home/apt,20,3,0,0,,1,365
41256384,Pet friendly ground floor maisonette with garden.,109769503,Ms,,Attard,35.89144,14.44002,Entire home/apt,40,3,1,0,2020-01-05,1,87
38063268,Private shared Room in brand new flats,288834125,Clayton,,Birkirkara,35.8995,14.46561,Private room,29,4,0,0,,1,0
21137573,Single room bed and breakfast in Birkirkara,54241125,Joan,,Birkirkara,35.89896,14.47488,Private room,25,1,1,0,2018-09-16,3,0
38325260,55 sq.m. Cosy Penthouse Close to Victoria Center,291553361,Mario,,Rabat (Victoria),36.0443,14.25122,Entire home/apt,58,7,1,1,2020-07-25,1,307
31275508,Family Suite,232908993,Giuseppe,,Rabat (Victoria),36.04482,14.23844,Private room,8000,1,1,0,2019-04-26,5,74
26992497,B5 2 bunk beds for 4 guests with  shared bathroom,202019217,Louise,,Rabat (Victoria),36.0436,14.23903,Private room,73,1,4,0,2020-01-19,6,364
14880907,MARIATOWNHOUSE Victoria - Mahogany Room with AC,7030384,Joseph,,Rabat (Victoria),36.0442,14.2392,Private room,45,2,13,0,2019-10-22,7,274
39958855,Chambre d'hôtes quartier historique de Victoria,168878367,Agnes,,Rabat (Victoria),36.04423,14.23824,Private room,65,2,0,0,,4,235
21946741,Central area: Prv BR with AC & Balcony,140047066,Sarah,,Attard,35.89404,14.44114,Private room,34,3,35,3,2020-07-21,3,329
41604565,Stylish Home stay in Attard,325886465,Christopher,,Attard,35.89383,14.43476,Private room,27,3,2,2,2020-09-14,2,365
36544130,Malta Villa Getaway,274723789,Alexandra,,Balzan,35.89455,14.45122,Entire home/apt,200,2,0,0,,1,363
15563964,Savina Living  Studio App No 4,66910231,Venxik,,Rabat (Victoria),36.0444,14.23989,Private room,90,1,0,0,,1,364
18599219,Forty-Three,16861778,Manny,,Rabat (Victoria),36.0457,14.24189,Entire home/apt,25,1,28,2,2020-11-22,2,202
18820057,Double bedroom with private balcony,131035416,Dragana,,Birkirkara,35.89602,14.46395,Private room,30,1,13,0,2019-09-19,1,0
24716820,Balzan - Private Penthouse with large terrace,130359819,Ryan,,Balzan,35.89624,14.45148,Entire home/apt,55,3,52,2,2020-03-14,1,142
38953888,Newly renovated 300yo house in Heart of Victoria,82665630,John,,Rabat (Victoria),36.04474,14.24092,Entire home/apt,50,3,22,22,2021-01-24,1,154
18142324,Victoria Penthouse,125084851,George,,Rabat (Victoria),36.04323,14.24155,Entire home/apt,50,3,50,8,2020-12-26,1,86
45513342,Basilica Studio in Victoria - Gozo,167920679,Stefan,,Rabat (Victoria),36.04288,14.23867,Entire home/apt,60,5,0,0,,18,312
42041689,Lidda Butts Inn,177768707,Joseph,,Rabat (Victoria),36.04146,14.23929,Private room,20,1,0,0,,28,61
43880142,Lidda Butts Inn Annex Room 5,177768707,Joseph,,Rabat (Victoria),36.0415,14.23944,Private room,23,1,6,6,2020-10-09,28,365
38370674,Restored townhouse in the centre of Victoria Rm.5,288378324,Liliana,,Rabat (Victoria),36.04463,14.24012,Private room,55,1,6,3,2021-01-24,6,359
39464486,MIZZI 87 (2),51657141,Marco,,Rabat (Victoria),36.03989,14.24086,Private room,28,2,2,2,2020-09-24,2,301
39891895,Suite IL-Kastello,70910801,Vittoria,,Rabat (Victoria),36.04634,14.2401,Private room,37,1,7,5,2020-02-21,2,330
19277113,Budget Terrace Room with AC,7030384,Joseph,,Rabat (Victoria),36.0425,14.23906,Private room,32,2,18,5,2021-01-04,7,261
36905948,Provicario : Chambre vue pjazza hyper centre,275799744,Patrice,,Rabat (Victoria),36.04295,14.24314,Private room,110,2,1,0,2019-08-17,6,323
7980178,Central and in a quiet area,13926022,Stefan,,Balzan,35.89536,14.45479,Private room,50,1,6,0,2019-06-22,2,365
28755226,Cosy Haven in  Victoria Gozo,208914427,Edwina,,Rabat (Victoria),36.04243,14.23999,Entire home/apt,70,2,46,13,2020-09-27,1,322
18001360,Gozo. Charming elegant apartment with own entrance,123724814,Maria,,Rabat (Victoria),36.04224,14.23892,Entire home/apt,27,3,80,13,2020-11-09,7,164
40812308,Luxurious cousy apartment,317331351,Alina,,Birkirkara,35.90032,14.46125,Private room,70,1,0,0,,1,0
8385293,IAN STIVALA,44186153,Ian & Leanne,,Balzan,35.90003,14.45134,Private room,20,1,78,2,2020-07-26,1,1
30947262,Bachelors' Syndicate,107047843,Joseph,,Birkirkara,35.89943,14.47554,Private room,23,1,2,0,2019-08-03,1,0
21117715,"Balzan Malta, Family suite(2 bedrooms)garden/ pool",151792440,Alfred,,Balzan,35.89539,14.45524,Entire home/apt,69,2,0,0,,6,0
28688225,Emmvic,216427521,Jesmond,,Balzan,35.90109,14.45275,Private room,25,7,0,0,,3,306
36191308,Townhouse with patio in the heart of Malta,203352002,Elisenda,,Balzan,35.89932,14.45046,Private room,50,3,0,0,,1,0
27439628,"Room , Shared Appartment",88096507,Jonathan,,Birkirkara,35.89287,14.45951,Private room,50,3,0,0,,2,0
18417183,A big room near San Anton Gardens,37026376,Marie,,Balzan,35.89627,14.4531,Private room,65,26,3,0,2018-08-02,1,365
31577106,Bedroom with balcony,6899688,Seby,,Birkirkara,35.8938,14.46186,Private room,16,3,1,0,2019-06-16,7,327
32717671,Bright Stylish apartment in Victoria.,37779653,Josephine,,Rabat (Victoria),36.04568,14.24564,Entire home/apt,60,2,15,7,2021-01-05,1,295
40556377,Chambre de caractère en plein centre de Victoria,168878367,Agnes,,Rabat (Victoria),36.04568,14.23742,Private room,60,2,0,0,,4,235
45981004,Cosy Blue room at Carmen bnb,371107511,Patricia,,Rabat (Victoria),36.0429,14.23264,Private room,75,2,0,0,,4,365
31295046,Magnificent house in Gozo with large private pool,534091,Michael,,Rabat (Victoria),36.0492,14.24042,Entire home/apt,170,5,2,0,2019-07-06,13,365
18853574,Maison Jolie Residence 3,105852563,Dragan,,Birkirkara,35.90173,14.4619,Private room,20,3,22,1,2020-07-22,4,192
13369482,Penthouse & Private Terrace in Historic Townhouse,440756,Jo,,Balzan,35.8982,14.45302,Entire home/apt,45,4,103,16,2021-01-27,1,299
29226970,Single small bedroom,6899688,Seby,,Birkirkara,35.89561,14.46071,Private room,15,3,1,0,2019-05-20,7,215
26952179,"Beautiful quiet apartment is historic part of Malta. 
Very beautiful gardens around Balzan which is next door.
Easy access to transport. 
Rent car it’s available.",13579343,Anna,,Birkirkara,35.89469,14.46314,Private room,60,2,0,0,,1,90
33287645,Little Rose Tranquility Accomodation,250687302,Josef,,Rabat (Victoria),36.04484,14.25106,Entire home/apt,70,2,3,0,2019-08-11,1,178
45775138,Carmen BnB,371107511,Patricia,,Rabat (Victoria),36.0437,14.2327,Private room,75,2,0,0,,4,365
38371203,Restored townhouse in the centre of Victoria. Rm.1,288378324,Liliana,,Rabat (Victoria),36.04358,14.23986,Private room,55,1,2,1,2021-01-01,6,355
14919581,MARIA Townhouse Heart Rabat Gozo - MARIAPARTMENT,7030384,Joseph,,Rabat (Victoria),36.04313,14.23906,Private room,45,2,6,0,2019-10-05,7,264
32158121,Apartment with private room and private bathroom,199206754,Marko,,Rabat (Victoria),36.04343,14.2437,Private room,60,1,2,0,2020-01-02,1,90
17854497,"ANICI CRT, 4 bedroom Apartment",95267624,Mark,,Rabat (Victoria),36.03875,14.24285,Entire home/apt,75,2,34,0,2019-03-05,2,276
19498780,Prisca's Place Gozo/K3 Iris (small Hostel),51820620,Prisca,,Rabat (Victoria),36.04239,14.23878,Shared room,18,5,12,0,2019-09-17,6,31
19499106,Prisca's Place Gozo/K4 (small Hostel),51820620,Prisca,,Rabat (Victoria),36.04239,14.23878,Shared room,18,5,22,0,2019-12-05,6,31
32787550,Private twin room and bath in shared Farmhouse,179991531,Roberta,,Rabat (Victoria),36.04285,14.23678,Private room,20,2,4,2,2020-03-06,3,0
31275481,Cottage Suite,232908993,Giuseppe,,Rabat (Victoria),36.04311,14.23737,Private room,8000,1,0,0,,5,74
38033809,Provicario : Chambre toit terrasse hyper centre,275799744,Patrice,,Rabat (Victoria),36.04431,14.23766,Private room,90,2,3,3,2020-08-30,6,272
16027977,Private Double bedroom,70308374,Veronica,,Balzan,35.89497,14.45266,Private room,21,30,6,1,2020-03-28,8,322
30128069,Incredible location on St George's Square,29589278,Scott,,Rabat (Victoria),36.04306,14.23862,Entire home/apt,75,5,17,2,2020-07-25,2,0
30745944,Incredible Penthouse on St George's Square,29589278,Scott,,Rabat (Victoria),36.04539,14.23968,Entire home/apt,80,3,8,0,2019-10-05,2,0
38707995,Ta' Paris Townhouse - BLUE ROOM,75423549,Ta' Paris,,Birkirkara,35.89568,14.46741,Private room,16,5,14,7,2020-10-18,2,90
20642550,Charming room with private shower and terrace.,123189889,Monica,,Balzan,35.8998,14.45274,Private room,20,3,52,4,2020-09-09,1,150
34853522,Room 1 @ 160BKara,154290925,Alexandra,,Birkirkara,35.8967,14.46053,Private room,65,3,1,0,2019-08-12,1,90
41925432,Young Family Centrally Located,224004016,Bernice,,Birkirkara,35.89826,14.46636,Private room,25,3,0,0,,4,90
6358678,Moderen cosy 2 bedroom penthouse,31652475,Alison,,Rabat (Victoria),36.04152,14.23813,Entire home/apt,75,4,55,0,2019-11-05,6,0
28038805,"Balzan Malta,  large villa with garden/pool",151792440,Alfred,,Balzan,35.89693,14.45491,Entire home/apt,149,4,26,5,2020-10-17,6,154
13135938,Beautiful 1 bedroom house with pool and garden,172779244,Sabine,,Balzan,35.89936,14.44867,Entire home/apt,89,3,135,11,2020-12-25,1,160
34224545,Ta' Gilja Farmhouse,130157861,Riccardo,,Rabat (Victoria),36.04753,14.24717,Entire home/apt,125,2,19,4,2020-07-08,1,1
28010682,"Balzan Malta, suite with garden/pool gr floor",151792440,Alfred,,Balzan,35.89771,14.45454,Entire home/apt,49,2,1,0,2019-05-13,6,87
17727625,Newly renovated town house in the heart of Malta,35939343,Amanda,,Balzan,35.89888,14.45033,Entire home/apt,187,3,14,0,2019-12-31,1,90
36493730,St Mary farmhouse,274395481,Sylvia,,Rabat (Victoria),36.05141,14.23672,Private room,286,4,2,0,2019-09-30,2,0
37452427,The Yaya Garden - Double Bed with Air-Condition,184222838,Yana,,Rabat (Victoria),36.04453,14.24841,Private room,35,2,13,1,2020-02-23,2,0
44252270,Mixed Dormitory 3/4 Persons,177768707,Joseph,,Rabat (Victoria),36.04126,14.24008,Shared room,11,1,1,1,2020-08-12,28,0
28024035,"Balzan Malta,private 1st floor suite garden/pool",151792440,Alfred,,Balzan,35.89625,14.45622,Entire home/apt,49,2,0,0,,6,87
8074132,Central and in a quiet area,13926022,Stefan,,Balzan,35.8949,14.45371,Private room,45,1,6,0,2017-08-09,2,365
19004963,Enjoy Maltese lifestyle in lovingly restored home,132586063,Tanya,,Balzan,35.89798,14.45031,Private room,79,2,0,0,,1,179
42245638,Private 2 single beds bedroom in huge apartment,155011055,Filip,,Rabat (Victoria),36.04828,14.24404,Private room,15,1,1,1,2020-02-16,1,0
19577358,Bright & Spacious Private Room near the Citadel,4405769,Sebastian,,Rabat (Victoria),36.04602,14.23739,Private room,29,1,166,0,2019-12-03,3,0
15374205,Large Shared room Bed and Breakfast,54241125,Joan,,Birkirkara,35.89607,14.47351,Shared room,25,1,25,0,2019-08-13,3,358
13218414,"Charming Town House, Central,  close to Valletta",74141891,Mary,,Birkirkara,35.89938,14.45815,Entire home/apt,60,3,43,0,2019-08-17,2,364
